issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,gics_sector,gics_sub_ind,issuer_cntry_domicile,cntry_of_risk,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
ADVANCED MICRO DEVICES INC.,277963000000.0,854000000.0,267.3582408,4.974754169,0.407340502,1.446585673,1.543717576,1.309858565,1.260842284,10460000000.0,-611000000.0,-2763000000.0,275200000000.0,0.334846639,2.407407407,1.238095238,5872000000.0,0.53,1.374879227,0.474824478,2.011466384,1615498891.0,1606190336,29.969,2.223,1.794,2.28330825800903,-0.1020823116309943,2.3672729311811045,0.8240467460174156,-0.1109109049707613,-0.3503676615908923,-0.3086027030425083,-0.0455140061284366,-0.3766207865889955,0.4349142809058204,-0.3501502358668169,-0.0814608361234077,1.3536485815956232,-0.6286836427125196,-0.5928012053883871,-0.7645873761051515,1.530874355816232,-0.0068495321225011,2.773851391605064,1.4924633767459718,1.5468482416802516,1.0426572269324723,1.213149181615029,0.6854202336410989,-0.6449711816377018,0.0296934865770404,Information Technology,Semiconductors,United States of America,US,United States,Luxembourg,Ireland
ADVANSIX INC.,710499004.8,93330000.0,8.303968074,0.945242869,3.073091933,25.01524514,12.70866212,9.229734863,6.366331092,215576000.0,17571000.0,250455000.0,960954004.8,1.061023122,6.265955963,2.536317224203173,732479521.6482682,3.39,-0.372543211,0.352108354,1.340171126,26953680.0,25838372,53.11,0.575,0.268,-1.9060701990233075,-0.2537842595074465,-1.0327724917747176,-0.9682359309384247,-0.0389339255894192,0.6606663189076526,-0.0371707189661637,0.0490827093096984,0.1688003882734283,-0.5362722988158798,0.0453361394168946,-0.0405323450199382,-0.2326562617251687,0.9234800105996746,0.2877880497530021,0.506342678166955,0.6619213057751105,0.0001108996076871,-1.6110513147094396,0.7564987235445431,0.7570305954539116,-1.5745404383551804,-1.4084783193763668,1.6387091885427605,-1.7243136169163789,-1.9738739901647364,Materials,Commodity Chemicals,United States of America,US,United States,Ireland,United Kingdom
ADVANTEST CORPORATION,30322213298.0,614276212.6,51.87042813,10.74642197,0.018028776,3.105886769,22.89027438,20.64609279,14.21943915,1942199500.0,47478990.0,-38478057.0,30283735241.0,0.839534037,4.588622697,2.536317224203173,457182411.0,0.832850281,1.213558853,0.500194279,0.780116745,766141256.0,734592512,37.076,11.282,3.103,0.7481895311662426,-0.149312840276287,1.0053365799340137,1.4470629556265249,-0.1197075592661438,-0.2875141483110328,0.2071593594392612,0.1627623248597012,1.0039390317484975,-0.3521717023639127,0.0504496250664344,-0.0431341627693366,-0.0602422403777808,0.5598959358462099,-0.0071350612259006,0.506342678166955,0.4991461396956407,-0.0060167946889891,2.527614779616852,1.6039031135906854,-0.1784834426500381,0.5366978935175726,0.660690082372039,1.0200300394192834,1.3849743337926506,0.9113805375328852,Information Technology,Semiconductor Materials & Equipment,Japan,JP,Japan,United States,Luxembourg
AECOM,12201300684.0,55332000.0,50.06748226,5.522731762,4.215811236,4.740513282,2.360083822,4.471290522,0.494638268,945465000.0,-89774000.0,1631268000.0,14003947684.0,1.285356944,0.73443187,0.692913386,0.0,0.4,0.056874867,0.212367195,1.101108928,136023419.0,135315888,37.458,3.838,2.982,0.1107004200814872,-0.2616427646336845,0.971162988709652,0.9198372353797628,-0.003918461704613,-0.2231822168173687,-0.2884962504344262,-0.0047502226224021,-0.4588538397721134,-0.4549560050595493,-0.011617264668613,-0.0293406779433427,-0.1555562143138961,1.2306742989636694,-1.459003866551584,-1.654283665561722,-1.664630377711009,-0.0072187489457632,0.0126503371600953,-0.7378407562279943,0.3986923916585073,-0.5850531004122189,-0.441558635325712,1.036725178906008,-0.0304890190547998,0.8447362360587367,Industrials,Construction & Engineering,United States of America,US,United States,Ireland,Luxembourg
AEON CO.LTD.,20528364188.0,311335240.9,41.62275098,2.85930436,-1.396208873963753,10.14310362,4.280201284,2.47034185,0.340879759,25014928358.0,178715018.0,11202482655.0,38734239590.0,0.739576955,8.753290897872352,2.536317224203173,0.0,0.364307116,0.183212273,0.172273143,0.206792517,871924572.0,735792000,15.006,6.798,1.047,0.4755142460944799,-0.2096010713110596,0.7892495835122333,0.2643081607889567,-0.1471268169043621,8.200051336069117e-05,-0.2414553180412607,-0.0297935473680377,-0.4753793725321232,1.6650833988209397,0.0719169709051272,0.0462795265447692,-0.0109446102183433,0.3707922977815019,0.6062131156377628,0.506342678166955,-1.664630377711009,-0.0073215212367937,0.3883135878869571,-1.3826633533716832,-1.66425307143586,0.6234503743826875,0.6618130896043417,-0.2555481012145742,0.6937283303507482,-0.7274222611722134,Consumer Staples,Consumer Staples Merchandise Retail,Japan,JP,Japan,United States,Ireland
AEON Financial Service Co. Ltd.,1939283133.0,122929452.9,14.50606134,0.645092065,-1.396208873963753,9.28902781178292,3.915107588,3.494562933,0.252423921,6051772607.966929,26720561.0,6011961579.0,41380131392.98444,0.065995642,8.753290897872352,2.536317224203173,732479521.6482682,0.569440487,-0.075286236,0.200683123,0.240453861,216010128.0,105219184,9.587,6.45,0.715,-1.1893927732302143,-0.2477119970581816,-0.3586891159338297,-1.3548097099674892,-0.1471268169043621,-0.0360537514292224,-0.2503778369397477,-0.01671771534692,-0.4848907196759245,0.0395413786395395,0.0469206008522346,0.0054851401848891,0.0044726005508713,-1.628786022483531,0.6062131156377628,0.506342678166955,0.6619213057751105,-0.0067390091099935,-0.42746036138958,-0.9128476312956392,-1.5526211823254557,-0.2916655539346404,-0.5952986330425462,-0.7573146409124386,0.6243708723915546,-1.1762368471955258,Financials,Consumer Finance,Japan,JP,Japan,United States,Norway
AEON Mall Co. Ltd.,2752716047.0,123861551.4,20.7013576,0.844613665,0.476197046,10.17007933,3.63348018,1.890584676,1.058012786,570222015.9,-262929939.0,5016171849.0,7852604672.0,0.25570102,25.73442586,2.536317224203173,0.0,0.544202128,-0.111320814,0.153312468,0.124023925,227560939.0,91919064,6.595,3.055,1.37,-0.9405400891346918,-0.2475213245887592,0.0488854985422762,-1.086588937560358,-0.1092916420337138,0.0012276270281661,-0.2572668866561792,-0.0375023820670713,-0.3983730887700277,-0.495653254161245,-0.1215842735441047,-0.0023862587046222,-0.1917655740747945,-0.8857142758879544,1.6043868473949767,0.506342678166955,-1.664630377711009,-0.0068096569250987,-0.5566768599702173,-1.7353685569630284,-1.9573569044703591,-0.2583155265114029,-0.6768465095109826,-1.1180774810369756,-0.2977724367931036,-0.3658783837478073,Real Estate,Real Estate Operating Companies,Japan,JP,Japan,United States,Luxembourg
AEROPORTS DE PARIS SA,13300661167.0,593854510.3,24.14143611,3.071961956,3.710286446,9.097429625,14.59647316,5.087541123,3.025048684,6051772607.966929,-512501300.0,8399217400.0,22561308767.0,0.278870008,14.00420892,1.173076923,100546795.4,6.011184926,-0.122104054,0.225712243,1.11598903,98960602.0,35688060,4.018,1.035,0.772,0.1712839071091984,-0.1533525558248303,0.2188749963484335,0.3411361643949419,-0.0196493253340375,-0.0441229418056522,0.0082833760180279,0.0025973830686227,-0.1877726238515943,0.0395413786395395,-0.2848174114468469,0.0242892662997423,-0.1053861830955884,-0.8077229934627016,1.0495256619553328,-0.854206149893136,0.0457829282608988,0.0055186931898968,-0.5961133373117079,-0.5496773902909964,0.4225574241712914,-0.7840490371004464,-1.2280098121208516,-1.520995439012168,-1.3386438058009686,-1.0922966285125724,Industrials,Airport Services,France,FR,United States,Luxembourg,Australia
AFFILIATED MANAGERS GROUP INC.,5113218109.0,1254600000.0,11.22173485,1.54918226,10.776887,9.28902781178292,40.07538491,15.08589658,14.39273136,6051772607.966929,2100000.0,1537700000.0,8052418109.0,0.240303319,0.424881845,2.536317224203173,732479521.6482682,34.198016,-0.095419855,0.267820536,1.327402473,33808636.0,33215806,46.82,1.437,1.247,-0.5020443581264844,-0.0237541428989866,-0.6642615222426882,-0.4207755676842534,0.2256758747367756,-0.0360537514292224,0.6163795141985255,0.109287706849484,1.0223369321341569,0.0395413786395395,0.0425640070470405,-0.0300926901864417,-0.1905866125402883,-0.9388895245445852,-1.726623341834851,0.506342678166955,0.6619213057751105,0.049169473667693,-0.4991697431511845,-0.0283844630773334,0.7391465590765287,-1.4394464001165508,-1.2684566730635136,1.4137471643504005,-1.0669331556863062,-0.4963507488079334,Financials,Asset Management & Custody Banks,United States of America,US,United States,Norway,Ireland
AFLAC INCORPORATED,50098887884.0,4576000000.0,12.5020398,2.219536804,6.558596489,9.28902781178292,19.54678456,3.510905726,3.614376943,6051772607.966929,-544000000.0,1589000000.0,51687887884.0,0.149535368,8.753290897872352,2.536317224203173,732479521.6482682,7.61,0.20141178,0.195391848,0.677995722,584379889.0,579125568,23.481,2.042,1.397,1.0981235025181073,0.6126141397224294,-0.5345920521908697,-0.0143274505054213,0.0732028557780569,-0.0360537514292224,0.1271272365437422,-0.0165138115657496,-0.1247958831314542,0.0395413786395395,-0.3056643807269072,-0.0296803154149565,0.0644654908788796,-1.2763236036881234,0.6062131156377628,0.506342678166955,0.6619213057751105,0.0085734200973465,0.4393274768168185,-0.9954392868095724,-0.3920291897657611,0.3563415046024276,0.4982861862786781,0.3288776319202742,-0.7322764422780647,-0.3382970788166721,Financials,Life & Health Insurance,United States of America,US,United States,Ireland,Luxembourg
AGC Inc.,8123092541.0,-319964224.2,13.56835186,0.799812527,-1.083820222,15.4270712,-2.965824533,2.419152183,-1.477948694,3458905069.0,-313107776.0,3809548512.0,13344281762.0,0.673179697,11.22068606,2.536317224203173,399906600.8,-1.407519499,0.062089377,0.159209646,0.233630397,217434681.0,191386848,18.382,9.64,2.745,-0.1754753140562596,-0.4170697841068222,-0.4373767332390162,-1.1426600765398498,-0.141493191953287,0.2288055676771987,-0.4219697556079166,-0.0304641706216509,-0.6716128214274534,-0.2034647530095695,-0.1540703781516,-0.0119528294765781,-0.1594321357407551,0.2348195041859986,0.8415918590352149,0.506342678166955,0.4549247586542855,-0.0133499475362202,0.0289620541060082,-1.6220331027070765,-1.574920835087573,-0.2874607871175469,-0.2254999371291249,-0.001464223730943,1.1663740268270486,0.7070598709691589,Industrials,Building Products,Japan,JP,Japan,United States,United Kingdom
AGCO CORPORATION,9304580972.0,1154600000.0,7.469400165,2.136279632,7.952438065,18.96755826,29.31982377,21.58519433,10.90830074,3735200000.0,90300000.0,1515900000.0,10820580972.0,1.370916237,3.276914807,2.148666968,530100000.0,15.43,-0.047908626,0.301240519,1.428890108,74879937.0,62204124,43.878,2.342,1.851,-0.0798647989289651,-0.0432494640586551,-1.1644541510863582,-0.0571636002077524,0.1218714459943453,0.3861122247060351,0.360633477637599,0.1715294819219422,0.6521820942814789,-0.1770164752818395,0.0575687685607061,-0.0302679845602414,-0.1742747755892621,1.3349163815616396,-0.3188354386012185,0.2041001966834701,0.5490510223613702,0.0219921350065949,-0.3319350077212002,0.3186967690113117,0.8777964296358743,-0.9566290631023074,-0.908473101239908,1.3013347626875624,-0.5901872204213893,0.0774772548999563,Industrials,Agricultural & Farm Machinery,United States of America,US,United States,Luxembourg,Canada
AGEAS SA,8060032317.0,954147193.9,7.78081086,1.005596036,-1.396208873963753,9.28902781178292,11.21506832,-75.43671539,0.903572633,6051772607.966929,-439888600.0,6040929400.0,15169833917.0,0.093660114,8.753290897872352,2.536317224203173,732479521.6482682,5.194077778,-0.041373953,0.189786062,1.003664452,187971187.0,170282352,12.289,3.492,2.899,-0.1809651157642706,-0.0824395037081756,-1.1135677992343818,-0.9018406991003174,-0.1471268169043621,-0.0360537514292224,-0.0731951907138807,-2.3900375991539526,-0.4149432743052897,0.0395413786395395,-0.236941463990913,0.0057138462312254,-0.1487093743616264,-1.5070902266888366,0.6062131156377628,0.506342678166955,0.6619213057751105,0.0038945929550685,-0.3094729164176328,-1.0853096236537612,0.2366280227170644,-0.3803741208596887,-0.2988635616369111,-0.48902877986934,-0.1428639264177401,0.7976369682945847,Financials,Multi-line Insurance,Belgium,BE,United States,Luxembourg,Ireland
AGFA-GEVAERT NV,211776182.5,-299019861.5,78.00094718711443,0.461899542,-37.49179763,-28.77277493,-48.61111111,-25.57003257,-16.15229305,376978611.2,24038200.0,34907400.0,247741382.5,0.665128353,2.862098873,2.536317224203173,85434246.15,-1.851123034,-0.561811592,0.353979105,1.357912644,154820528.0,125187880,4.683,3.393,2.995,-2.7765585868758227,-0.4074737765745884,1.384159751092522,-1.6513661015594516,-0.563158063711507,-1.1785226918014375,-1.6149269307956673,-0.7219156227038516,-2.269374446741798,-0.5174045569109652,0.0464584930059505,-0.0423240794921582,-0.2369515215331382,0.2177170292544253,-0.4407573755364968,0.506342678166955,0.00272143231282,-0.0150840354611303,-2.5030308253674534,0.7708102927098398,0.7816646469412916,-0.5034305607283355,-0.4893728840961004,-1.4051917207375106,-0.1766032535284821,0.8520091817995242,Health Care,Health Care Technology,Belgium,BE,Luxembourg,Liechtenstein,Ireland
AGILENT TECHNOLOGIES INC.,39344590817.0,1240000000.0,27.01810865,6.711087904,3.62575598,4.115257635,22.24215247,14.59265417,11.64592627,3465000000.0,19000000.0,1309000000.0,40653590817.0,0.641746889,4.361188351,2.257575758,481000000.0,4.22,-0.108650265,0.26559818,1.164587945,293004102.0,291783456,41.471,3.791,3.223,0.9298700538833666,-0.0265983493595107,0.3408792979677751,1.0891639743639543,-0.0222436450826022,-0.2480214601122373,0.1916585487703061,0.1043942040312325,0.7305826477985248,-0.2028795484072134,0.0455852632313641,-0.0319334204632049,0.0002399409150539,0.1672574960786965,-0.05480049479966,0.2939833297119859,0.516151301398393,0.0018900662181285,-0.5469648019462354,-0.0534056677193381,0.4989670311342535,-0.095607799279146,0.0440106094488829,1.2054491373793983,-0.0452762194125956,0.9752419000157724,Health Care,Life Sciences Tools & Services,United States of America,US,United States,United Kingdom,Luxembourg
AGL ENERGY LIMITED,3867101791.0,-850797915.7,31.2958716,1.145548891,3.349088051,-9.256507253,-21.72381198,-11.48779309,-7.325837487,1948623391.0,147430800.0,1823971500.0,5689739491.0,0.82050539,4.407713499,1.188571429,0.0,-1.26475418,0.101703616,0.263172612,0.630220235,672747233.0,598065856,10.948,7.495,0.658,-0.6996094974473964,-0.6633904038438307,0.4969530058219421,-0.7594898252495738,-0.0306590425866758,-0.6739895781957085,-0.9078602558589272,-0.3260074189196708,-1.3065807756019148,-0.3515259510963688,0.0668786412709302,-0.0277936840363306,-0.2045434918355149,0.5252364940463509,-0.0448649941016865,-0.832517466819947,-1.664630377711009,-0.01280719076206,0.1505056005650588,-0.081010333498996,-0.4979837566140946,0.4499053532148956,0.5201171384234058,-0.6168385043153501,0.8238446881358352,-1.263504830470438,Utilities,Multi-Utilities,,AU,Australia,United States,Ireland
AIA Group Limited,90111226761.0,3103000000.0,14.4865531,2.192129344,6.954940589,9.28902781178292,7.495983863,-8.63856237,1.074753003,6051772607.966929,972000000.0,6644000000.0,97240226761.0,0.111974508,4.31501129,2.536317224203173,732479521.6482682,0.266096,-0.289895052,0.289894227,0.374059216,11361862969.0,11346955264,23.093,5.521,4.983,1.505729918793874,0.3323571732563608,-0.3602674695433345,-0.0282314091852481,0.0868504725972639,-0.0360537514292224,-0.1631879252603547,-0.2535719069675959,-0.3965773921335528,0.0395413786395395,0.1943955501956268,0.0104719756662608,0.328652509165362,-1.4293180470290807,-0.0647590830444696,0.506342678166955,0.6619213057751105,-0.0076076715565774,-1.2551885377205505,0.2067359675924385,-1.146457055430199,2.431090002613181,2.72400488161978,0.3055416748858005,0.4221477917091338,1.7228371204697035,Financials,Life & Health Insurance,Hong Kong,HK,United States,Luxembourg,United Kingdom
AIB GROUP PUBLIC LIMITED COMPANY,11580945714.0,1199230008.0,8.412145654,0.835329841,-1.396208873963753,9.28902781178292,8.399113427,6.549185279,0.86667247,6051772607.966929,103555400.0,-31798675000.0,41380131392.98444,0.03390241,0.736771601,2.536317224203173,732479521.6482682,0.425378928,0.083784078,0.303371761,0.735850427,2618753655.0,1550960896,6.738,3.893,2.554,0.0740390045417595,-0.0345444698463722,-1.0167451031193355,-1.0980282914868742,-0.1471268169043621,-0.0360537514292224,-0.1412908493287558,0.0195127872441037,-0.418903370342073,0.0395413786395395,0.0597441264716369,-0.5043934890017354,0.0044726005508713,-1.776750005871788,-1.4571935094723738,0.506342678166955,0.6619213057751105,-0.0071460521052511,0.0960369329956521,0.3390947000361267,-0.2689879016936582,1.3775312693972863,1.18783043628015,-1.0987483190030645,-0.0133650216763109,0.5884726308022824,Financials,Diversified Banks,Ireland,IE,United States,Luxembourg,United Kingdom
AIFUL CORPORATION,1206550369.0,123898063.2,10.38218399,0.975493493,4.925750534,9.28902781178292,9.875578063,7.809190173,1.589522107,6051772607.966929,34470626.0,3738140895.0,4970827429.0,0.141172323,1.376300112,2.536317224203173,732479521.6482682,0.256233887,-0.158639995,0.227877437,0.153391821,484620136.0,298400192,9.111,8.768,1.344,-1.5274924935768022,-0.2475138562591708,-0.7584808593782301,-0.934551586796249,0.0187583421964103,-0.0360537514292224,-0.1055556060384092,0.0336162057249035,-0.3413927665690193,0.0395413786395395,0.0482468508609578,-0.0125201343855848,-0.2087984937968685,-1.3096592312766318,-1.0451253796797797,0.506342678166955,0.6619213057751105,-0.0076366913683378,-0.7323608293654927,-0.5202680187872865,-1.850151320694185,0.2326962080897534,0.0585503487967678,-0.8094359568265366,1.0362235623198903,-0.3927876809561837,Financials,Consumer Finance,Japan,JP,United States,Japan,Luxembourg
AIR CANADA,4925511773.0,1676252431.0,3.527072241,12.01197054,19.12255541,30.34700673,14.62794581857652,14.71823351,7.602899867,6051772607.966929,-1557776700.0,4488864000.0,9414375773.0,0.717834856,7.381197863,2.536317224203173,732479521.6482682,4.636523866,-0.17907863,0.293244185,1.593875553,358469286.0,331495744,6.079,5.836,0.606,-0.5284760798024959,0.0581144126003031,-2.108083711206124,1.5212790529521685,0.5633666214570221,0.907755192671766,0.009040478702888,0.1056427311408451,0.3005248602601058,0.0395413786395395,-0.992556059081857,-0.0065626780076723,-0.1825564071571149,0.3272352923034233,0.4438345205802492,0.506342678166955,0.6619213057751105,0.0027572109637168,-0.8103470550939341,0.2403923576493869,1.087445177644944,0.035256696240303,0.1270354569710765,-1.190026450907417,0.4937560307598537,-1.3462344340794126,Industrials,Passenger Airlines,Canada,CA,United States,Canada,Norway
AIR PRODUCTS AND CHEMICALS INC.,57619303583.0,2300200000.0,23.22460282,4.025178392,-2.086875396,5.823441884,16.75498691,8.222751811,7.771589202,3767000000.0,2384500000.0,9082400000.0,68049103583.0,0.425710912,36.71746032,3.489515764,105600000.0,10.35,-0.153579152,0.245165508,0.907840288,222228107.0,221464416,35.158,1.669,1.606,1.1953803282165,0.1784844737168532,0.1764279693491784,0.6197038949529557,-0.1590309882476982,-0.1795777161464064,0.0601605829610832,0.0381629368862188,0.3184864510746062,-0.1739826357142811,0.4036802938872332,0.0296564579812317,0.1595055752566678,-0.363306642908624,1.9147004235393508,1.0878070021063486,0.0589483952658983,0.0135149819410146,-0.7132463158435343,-0.2959962547630263,0.0666583666949579,-0.2735048424943599,-0.1330563892796648,0.9343781204080264,-0.9297520737902828,-0.1363808595551811,Materials,Industrial Gases,United States of America,US,United States,Ireland,Norway
