issuer_name,market_cap_usd,net_income_usd,hist_pe,hist_book_px,hist_fcf_yld,hist_ebitda_ev,hist_roe,hist_roic,hist_roa,hist_gross_profit_usd,hist_net_chg_lt_debt_usd,hist_net_debt_usd,hist_ev_usd,hist_asset_turnover,hist_capex_sales,hist_capex_depr,hist_rd_exp_usd,hist_eps_usd,return_usd,vola,beta,shares_outstanding,shares_float,top_1_shareholder_percentage,top_2_shareholder_percentage,top_3_shareholder_percentage,yeo_joh_market_cap_usd,yeo_joh_net_income_usd,yeo_joh_hist_pe,yeo_joh_hist_book_px,yeo_joh_hist_fcf_yld,yeo_joh_hist_ebitda_ev,yeo_joh_hist_roe,yeo_joh_hist_roic,yeo_joh_hist_roa,yeo_joh_hist_gross_profit_usd,yeo_joh_hist_net_chg_lt_debt_usd,yeo_joh_hist_net_debt_usd,yeo_joh_hist_ev_usd,yeo_joh_hist_asset_turnover,yeo_joh_hist_capex_sales,yeo_joh_hist_capex_depr,yeo_joh_hist_rd_exp_usd,yeo_joh_hist_eps_usd,yeo_joh_return_usd,yeo_joh_vola,yeo_joh_beta,yeo_joh_shares_outstanding,yeo_joh_shares_float,yeo_joh_top_1_shareholder_percentage,yeo_joh_top_2_shareholder_percentage,yeo_joh_top_3_shareholder_percentage,issuer_cntry_domicile_name,cntry_of_risk,gics_sector,gics_sub_ind,top_1_shareholder_location,top_2_shareholder_location,top_3_shareholder_location
ADVANCED MICRO DEVICES INC.,277963000000.0,854000000.0,267.3582408,4.974754169,0.407340502,1.446585673,1.543717576,1.309858565,1.260842284,10460000000.0,-611000000.0,-2763000000.0,275200000000.0,0.334846639,2.407407407,1.238095238,5872000000.0,0.53,1.374879227,0.474824478,2.011466384,1615498891.0,1606190336,29.969,2.223,1.794,2.281249902556078,-0.1022581741622399,2.276583239377082,0.8456864279902265,-0.0749393025377267,-0.3285520388398731,-0.3097943610332996,-0.0447190046878052,-0.3754414644477208,0.3871047844859446,-0.3507995230763447,-0.0816504940731808,1.3417765004170803,-0.6196392769562084,-0.5437781959444988,-0.4011020495207355,1.640390552215114,-0.0063781294736382,2.773851390502565,1.491393373956387,1.5458656762651135,1.0432143180960771,1.213025446578075,0.6854202289833713,-0.6449711788468123,0.0296934813886858,United States of America,US,Information Technology,Semiconductors,United States,Luxembourg,Ireland
ADVANSIX INC.,710499004.8,93330000.0,8.303968074,0.945242869,3.073091933,25.01524514,12.70866212,9.229734863,6.366331092,215576000.0,17571000.0,250455000.0,960954004.8,1.061023122,6.265955963,8.922920948264368,174493868.54065874,3.39,-0.372543211,0.352108354,1.340171126,26953680.0,25838372,53.11,0.575,0.268,-1.9066332432784148,-0.2539565801095729,-0.9951087148867436,-0.9582429973041556,-0.0040751278032222,0.6786594050102603,-0.0384774244916226,0.0498707292646731,0.1697891157492974,-0.5702694800871114,0.0446648120064459,-0.040719623359836,-0.2431377971115154,0.9242706079988766,0.3512652093930913,2.115896686855283,0.335042775562889,0.0005817756390036,-1.6110513149723549,0.7556041818827344,0.7562757556079505,-1.5744859581361428,-1.408112356768659,1.6387092083903847,-1.7243136263078584,-1.9738739753599983,United States of America,US,Materials,Commodity Chemicals,United States,Ireland,United Kingdom
ADVANTEST CORPORATION,30322213298.0,614276212.6,51.87042813,10.74642197,0.018028776,3.105886769,22.89027438,20.64609279,14.21943915,1942199500.0,47478990.0,-38478057.0,30283735241.0,0.839534037,4.588622697,1.4468980509407894,457182411.0,0.832850281,1.213558853,0.500194279,0.780116745,766141256.0,734592512,37.076,11.282,3.103,0.7496751235032789,-0.1494876271808826,1.0754213589586008,1.4481578784904876,-0.083604016370971,-0.2657872516917572,0.2057552626401744,0.1635276340412425,1.0044531992507897,-0.3888429932364262,0.0497743186179534,-0.0433213340612861,-0.0709043576359495,0.563072522763241,0.0544932219337687,-0.1308771452240736,0.6331785455449431,-0.0055453702735557,2.5276147787312016,1.602829635016121,-0.1787425932754821,0.5373816588211662,0.6609760242745697,1.020030041496634,1.384974329412552,0.9113805364013864,Japan,JP,Information Technology,Semiconductor Materials & Equipment,Japan,United States,Luxembourg
AECOM,12201300684.0,55332000.0,50.06748226,5.522731762,4.215811236,4.740513282,2.360083822,4.471290522,0.494638268,945465000.0,-89774000.0,1631268000.0,14003947684.0,1.285356944,0.73443187,0.692913386,0.0,0.4,0.056874867,0.212367195,1.101108928,136023419.0,135315888,37.458,3.838,2.982,0.1126336772893405,-0.2618148883828431,1.0432564730499008,0.9393926896929304,0.030387817939098,-0.2015924353852565,-0.289696936963375,-0.0039561442654935,-0.4576640390128585,-0.4901435191272499,-0.012281465839065,-0.0295287494969874,-0.1661227778412895,1.2292051657654504,-1.449406607013905,-1.4113827368842091,-1.6387458146997609,-0.0067473660999887,0.0126503373168867,-0.7378166097996145,0.3980995835412367,-0.5844639906480151,-0.4409279664982801,1.036725181374154,-0.0304890142990536,0.8447362343273405,United States of America,US,Industrials,Construction & Engineering,United States,Ireland,Luxembourg
AEON CO.LTD.,20528364188.0,311335240.9,41.62275098,2.85930436,3.3534597389577465,10.14310362,4.280201284,2.47034185,0.340879759,25014928358.0,178715018.0,11202482655.0,38734239590.0,0.739576955,4.570904791416667,1.784490298278481,0.0,0.364307116,0.183212273,0.172273143,0.206792517,871924572.0,735792000,15.006,6.798,1.047,0.4772645012756839,-0.2097744567847766,0.8704750606546401,0.2917544402755209,0.004199621090489,0.0209900746520615,-0.24267664397736,-0.028998378836376,-0.4741885891803803,1.6001531518996637,0.0712244382894692,0.046085620050006,-0.021654295061928,0.3750934154893621,0.0508179230881693,0.2221760035072935,-1.6387458146997609,-0.0068501451012558,0.3883135880259763,-1.3820797414900066,-1.663270704147839,0.6241197364357424,0.6620983534944661,-0.2555481126225354,0.6937283328079761,-0.7274222633950755,Japan,JP,Consumer Staples,Consumer Staples Merchandise Retail,Japan,United States,Ireland
AEON Financial Service Co. Ltd.,1939283133.0,122929452.9,14.50606134,0.645092065,-46.94479012629586,5.8362933334500005,3.915107588,3.494562933,0.252423921,9672143655.485714,26720561.0,6011961579.0,71009529083.70897,0.065995642,4.880788666897561,1.644917489,394648348.61,0.569440487,-0.075286236,0.200683123,0.240453861,216010128.0,105219184,9.587,6.45,0.715,-1.1883913094786682,-0.2478844674637729,-0.2775418363395174,-1.357083957991175,-0.6072083036605641,-0.1575794895692462,-0.2515952905598716,-0.0159229400201311,-0.4836995804642992,0.3185944734361393,0.0462480515979324,0.0052944343909495,0.1657980726069717,-1.6167820534930015,0.1131926441701539,0.0868720006702609,0.5850939759919512,-0.0062676017968642,-0.4274603612743214,-0.9126798254880396,-1.5517501590483735,-0.2910004767830576,-0.5946730203533326,-0.7573146475832706,0.624370875284697,-1.1762368449817024,Japan,JP,Financials,Consumer Finance,Japan,United States,Norway
AEON Mall Co. Ltd.,2752716047.0,123861551.4,20.7013576,0.844613665,0.476197046,10.17007933,3.63348018,1.890584676,1.058012786,570222015.9,-262929939.0,5016171849.0,7852604672.0,0.25570102,25.73442586,13.046458637450002,0.0,0.544202128,-0.111320814,0.153312468,0.124023925,227560939.0,91919064,6.595,3.055,1.37,-0.9391695721983196,-0.2476937996726998,0.1411041165442733,-1.0800478491040295,-0.0733444917516698,0.0221316178461722,-0.2584813381245182,-0.0367071962424808,-0.3971902054846974,-0.5302479271523256,-0.1222422653907521,-0.0025763580406835,-0.2022937986239961,-0.8757499696175424,1.636871842115451,2.3429034521399448,-1.6387458146997609,-0.0063382525279241,-0.5566768598790077,-1.734446176538036,-1.956068909215818,-0.2576441441412496,-0.6762291093001762,-1.1180774801726852,-0.2977724324497426,-0.3658783881077844,Japan,JP,Real Estate,Real Estate Operating Companies,Japan,United States,Luxembourg
AEROPORTS DE PARIS SA,13300661167.0,593854510.3,24.14143611,3.071961956,3.710286446,9.097429625,14.59647316,5.087541123,3.025048684,3351945996.4182982,-512501300.0,8399217400.0,22561308767.0,0.278870008,14.00420892,1.173076923,100546795.4,6.011184926,-0.122104054,0.225712243,1.11598903,98960602.0,35688060,4.018,1.035,0.772,0.1732003116935901,-0.1535272499670796,0.312187119977709,0.368376696579611,0.0149057919937395,-0.0230611292476432,0.0069582571877799,0.0033908961290222,-0.1866411549777885,-0.2523997863895403,-0.285468827533475,0.0240970954207231,-0.1160037617655474,-0.7980256889828646,1.103150691345368,-0.4955746818367062,0.1811351956727121,0.0059883907730296,-0.5961133372288059,-0.5498003882199206,0.4219527292487747,-0.7835326164639772,-1.2275513934377198,-1.5209954251509563,-1.3386438095594717,-1.0922966272762984,France,FR,Industrials,Airport Services,United States,Luxembourg,Australia
AFFILIATED MANAGERS GROUP INC.,5113218109.0,1254600000.0,11.22173485,1.54918226,10.776887,5.8362933334500005,40.07538491,15.08589658,14.39273136,9672143655.485714,2100000.0,1537700000.0,8052418109.0,0.240303319,0.424881845,1.644917489,394648348.61,34.198016,-0.095419855,0.267820536,1.327402473,33808636.0,33215806,46.82,1.437,1.247,-0.5002428832047399,-0.0239317613174699,-0.5990213847286069,-0.3985946493568314,0.2562805360520235,-0.1575794895692462,0.6148184348338238,0.1100649953915852,1.0228391638375909,0.3185944734361393,0.0418947650632492,-0.0302807068756268,-0.2011161143916547,-0.9287491390054392,-1.7340049034687803,0.0868720006702609,0.5850939759919512,0.0496191959551973,-0.4991697430486624,-0.0288719477365669,0.738398961276203,-1.4392930389923482,-1.268017203256203,1.4137471769710623,-1.0669331563313391,-0.4963507525468231,United States of America,US,Financials,Asset Management & Custody Banks,United States,Norway,Ireland
AFLAC INCORPORATED,50098887884.0,4576000000.0,12.5020398,2.219536804,6.558596489,5.8362933334500005,19.54678456,3.510905726,3.614376943,9672143655.485714,-544000000.0,1589000000.0,51687887884.0,0.149535368,4.880788666897561,1.644917489,394648348.61,7.61,0.20141178,0.195391848,0.677995722,584379889.0,579125568,23.481,2.042,1.397,1.099108723756849,0.6124228612512613,-0.4618197456461491,0.0124541217718607,0.1062780325057714,-0.1575794895692462,0.1257546487423936,-0.015719045591289,-0.1236855321980038,0.3185944734361393,-0.3063150923899336,-0.0298683621716796,0.0536846842386744,-1.265175953775079,0.1131926441701539,0.0868720006702609,0.5850939759919512,0.0090422513844811,0.4393274769496263,-0.995201496046653,-0.3921429944075634,0.3570454027528238,0.4986633901282903,0.328877622490795,-0.7322764400585511,-0.3382970832860407,United States of America,US,Financials,Life & Health Insurance,United States,Ireland,Luxembourg
AGC Inc.,8123092541.0,-319964224.2,13.56835186,0.799812527,-1.083820222,15.4270712,-2.965824533,2.419152183,-1.477948694,3458905069.0,-313107776.0,3809548512.0,13344281762.0,0.673179697,11.22068606,1.4571797651261262,399906600.8,-1.407519499,0.062089377,0.159209646,0.233630397,217434681.0,191386848,18.382,9.64,2.745,-0.173535208835967,-0.4172327734782363,-0.3597118242743498,-1.1378495601952343,-0.1050702895918535,0.248816132214439,-0.4231059867026664,-0.0296689937473691,-0.6704465438575987,-0.2422631734078481,-0.1547268786935124,-0.0121421988010716,-0.1699946699306898,0.2398821579751163,0.9000535778265787,-0.1187289755975022,0.5893817875812284,-0.0128798387865725,0.0289620542630516,-1.621221933128109,-1.5740277950118224,-0.286794888945478,-0.2248848245349269,-0.0014642352139465,1.166374025098675,0.7070598681529109,Japan,JP,Industrials,Building Products,Japan,United States,United Kingdom
AGCO CORPORATION,9304580972.0,1154600000.0,7.469400165,2.136279632,7.952438065,18.96755826,29.31982377,21.58519433,10.90830074,3735200000.0,90300000.0,1515900000.0,10820580972.0,1.370916237,3.276914807,2.148666968,530100000.0,15.43,-0.047908626,0.301240519,1.428890108,74879937.0,62204124,43.878,2.342,1.851,-0.077913631943116,-0.0434266481400046,-1.1388187345867442,-0.0306711441740701,0.154162400961306,0.4054284311406271,0.3591697867385652,0.1722926479116756,0.652913724749828,-0.2161915586577716,0.0568878126892562,-0.0304559884817533,-0.1848217289768008,1.3326267399047882,-0.2624615824647289,0.5199961009436216,0.6825335945452514,0.022455944077704,-0.3319350075914281,0.3180060044198962,0.8769950473312631,-0.9561897101925476,-0.9079002952417402,1.3013347720194846,-0.5901872173091494,0.0774772497203641,United States of America,US,Industrials,Agricultural & Farm Machinery,United States,Luxembourg,Canada
AGEAS SA,8060032317.0,954147193.9,7.78081086,1.005596036,-46.94479012629586,5.8362933334500005,11.21506832,-75.43671539,0.903572633,9672143655.485714,-439888600.0,6040929400.0,15169833917.0,0.093660114,4.880788666897561,1.644917489,394648348.61,5.194077778,-0.041373953,0.189786062,1.003664452,187971187.0,170282352,12.289,3.492,2.899,-0.1790260520269532,-0.082615809451834,-1.0831501817705735,-0.8900331472724866,-0.6072083036605641,-0.1575794895692462,-0.074487182046079,-2.3905948404945465,-0.4137580321704399,0.3185944734361393,-0.237594597587286,0.0055231227487078,-0.1592830200508454,-1.4953599216729787,0.1131926441701539,0.0868720006702609,0.5850939759919512,0.0043646966153602,-0.3094729162848681,-1.0849941345107377,0.2361200012797365,-0.3797281215789597,-0.2982402286441175,-0.4890287898604891,-0.1428639217524771,0.7976369661687066,Belgium,BE,Financials,Multi-line Insurance,United States,Luxembourg,Ireland
AGFA-GEVAERT NV,211776182.5,-299019861.5,50.390108447763645,0.461899542,-37.49179763,-28.77277493,-48.61111111,-25.57003257,-16.15229305,376978611.2,24038200.0,34907400.0,247741382.5,0.665128353,2.862098873,1.8303580760084035,85434246.15,-1.851123034,-0.561811592,0.353979105,1.357912644,154820528.0,125187880,4.683,3.393,2.995,-2.7800185937738284,-0.4076373643631633,1.0491182781806738,-1.664906993412036,-0.5211190404648484,-1.1605399697315544,-1.6153900230224452,-0.7214206867151146,-2.2691103812496944,-0.551680272771249,0.0457863014237127,-0.0425112419855285,-0.2474274851706915,0.2228727420670058,-0.3873428772109066,0.2637975889197567,0.1378205010366461,-0.0146144912758143,-2.503030826101492,0.7699101946416248,0.7808999788673965,-0.5028166029425352,-0.4887423377174413,-1.4051917111390817,-0.1766032489138156,0.852009180131217,Belgium,BE,Health Care,Health Care Technology,Luxembourg,Liechtenstein,Ireland
AGILENT TECHNOLOGIES INC.,39344590817.0,1240000000.0,27.01810865,6.711087904,3.62575598,4.115257635,22.24215247,14.59265417,11.64592627,3465000000.0,19000000.0,1309000000.0,40653590817.0,0.641746889,4.361188351,2.257575758,481000000.0,4.22,-0.108650265,0.26559818,1.164587945,293004102.0,291783456,41.471,3.791,3.223,0.931118438946287,-0.0267759045107697,0.4336677469638358,1.1041457050884291,0.0123524183902394,-0.226374363816426,0.1902605293150377,0.1051724850477715,0.7312676982195697,-0.2416863076078664,0.0449137446250152,-0.0321213035121857,-0.0104804071202524,0.17268426764112,0.0062418137365493,0.5964257671684761,0.6500046836605682,0.002360611786881,-0.5469648018530477,-0.0538772126061943,0.4983253203549128,-0.0949124141997385,0.0445700214196808,1.2054491440800958,-0.0452762146619189,0.9752418995051846,United States of America,US,Health Care,Life Sciences Tools & Services,United States,United Kingdom,Luxembourg
AGL ENERGY LIMITED,3867101791.0,-850797915.7,31.2958716,1.145548891,3.349088051,-9.256507253,-21.72381198,-11.48779309,-7.325837487,1948623391.0,147430800.0,1823971500.0,5689739491.0,0.82050539,4.407713499,1.188571429,0.0,-1.26475418,0.101703616,0.263172612,0.630220235,672747233.0,598065856,10.948,7.495,0.658,-0.6979675054798762,-0.6635378853789965,0.5874527818137607,-0.7440952780806132,0.0040696479698367,-0.6530737174043874,-0.9087307482486048,-0.3253101066216309,-1.3056885814538233,-0.3882065207603501,0.0661901949702767,-0.0279818688909914,-0.2150577019679506,0.528624993385173,0.016305985915462,-0.472564105119643,-1.6387458146997609,-0.0123369181999519,0.1505056007210488,-0.0814641015259872,-0.4980211770319859,0.4506004660034516,0.5204828625632055,-0.6168385129571752,0.8238446896520966,-1.2635048271690703,Australia,AU,Utilities,Multi-Utilities,Australia,United States,Ireland
AIA Group Limited,90111226761.0,3103000000.0,14.4865531,2.192129344,6.954940589,5.8362933334500005,7.495983863,-8.63856237,1.074753003,9672143655.485714,972000000.0,6644000000.0,97240226761.0,0.111974508,4.31501129,1.644917489,394648348.61,0.266096,-0.289895052,0.289894227,0.374059216,11361862969.0,11346955264,23.093,5.521,4.983,1.5059038734821664,0.3321718185056873,-0.2791858175860259,-0.0015384039050667,0.1197062271375309,-0.1575794895692462,-0.1644425935351359,-0.252842595013752,-0.3953947834026258,0.3185944734361393,0.1936008491482087,0.0102808833884507,0.3176329281384498,-1.4177746971072585,-0.0038491902015283,0.0868720006702609,0.5850939759919512,-0.007136316988879,-1.255188537835864,0.2061070279818202,-1.145967071452797,2.430786568628088,2.722027887764445,0.3055416652345745,0.4221477956124644,1.7228371306582448,Hong Kong,HK,Financials,Life & Health Insurance,United States,Luxembourg,United Kingdom
AIB GROUP PUBLIC LIMITED COMPANY,11580945714.0,1199230008.0,8.412145654,0.835329841,-46.94479012629586,5.8362933334500005,8.399113427,6.549185279,0.86667247,9672143655.485714,103555400.0,-31798675000.0,71009529083.70897,0.03390241,0.736771601,1.644917489,394648348.61,0.425378928,0.083784078,0.303371761,0.735850427,2618753655.0,1550960896,6.738,3.893,2.554,0.0759798441930823,-0.0347218480651498,-0.9776946973877152,-1.0918353477961689,-0.6072083036605641,-0.1575794895692462,-0.1425546836062463,0.0203046541093393,-0.4177176127905493,0.3185944734361393,0.0590614288001133,-0.5046142112882023,0.1657980726069717,-1.7644438358045078,-1.447488942990627,0.0868720006702609,0.5850939759919512,-0.0066746648338001,0.0960369331527488,0.3383930739953669,-0.2691868660766728,1.377948617589499,1.1877287582490583,-1.098748318636768,-0.0133650169173473,0.5884726272170857,Ireland,IE,Financials,Diversified Banks,United States,Luxembourg,United Kingdom
AIFUL CORPORATION,1206550369.0,123898063.2,10.38218399,0.975493493,4.925750534,5.8362933334500005,9.875578063,7.809190173,1.589522107,9672143655.485714,34470626.0,3738140895.0,4970827429.0,0.141172323,1.376300112,1.644917489,394648348.61,0.256233887,-0.158639995,0.227877437,0.153391821,484620136.0,298400192,9.111,8.768,1.344,-1.527136454967717,-0.2476863315263257,-0.6994283328487412,-0.9236269559035226,0.052704391618188,-0.1575794895692462,-0.1068342772063639,0.0344063775596978,-0.3402202209143095,0.3185944734361393,0.0475732702106877,-0.0127094607051443,-0.219307956072345,-1.2984221788688055,-1.0136796271286748,0.0868720006702609,0.5850939759919512,-0.0071653392316237,-0.7323608293146141,-0.5204133045011334,-1.848977324796557,0.2334061992421052,0.059105629945384,-0.8094359626325106,1.0362235619554254,-0.3927876852020502,Japan,JP,Financials,Consumer Finance,United States,Japan,Luxembourg
AIR CANADA,4925511773.0,1676252431.0,3.527072241,12.01197054,19.12255541,30.34700673,13.815465042021229,14.71823351,7.602899867,3351945996.4182982,-1557776700.0,4488864000.0,9414375773.0,0.717834856,7.381197863,1.4571797651261262,270741179.5179233,4.636523866,-0.17907863,0.293244185,1.593875553,358469286.0,331495744,6.079,5.836,0.606,-0.5266926417932084,0.0579349858561919,-2.200863931396051,1.5186786543992885,0.588401996075825,0.924461956405237,-0.0118290125223721,0.1064207607483019,0.3014493857045193,-0.2523997863895403,-0.9931924540618932,-0.0067524575937389,-0.1930945488571075,0.3317845780397928,0.5070343586768749,-0.1187289755975022,0.4661915567640387,0.0032275738758411,-0.8103470550636159,0.2397444450991709,1.0865728843380946,0.0359632956789048,0.1275697496033119,-1.1900264480917595,0.4937560343498577,-1.3462344296803754,Canada,CA,Industrials,Passenger Airlines,United States,Canada,Norway
AIR PRODUCTS AND CHEMICALS INC.,57619303583.0,2300200000.0,23.22460282,4.025178392,-2.086875396,5.823441884,16.75498691,8.222751811,7.771589202,3767000000.0,2384500000.0,9082400000.0,68049103583.0,0.425710912,36.71746032,3.489515764,105600000.0,10.35,-0.153579152,0.245165508,0.907840288,222228107.0,221464416,35.158,1.669,1.606,1.1961943344647712,0.1783024245200677,0.2696647883804125,0.6446672428794845,-0.1223565648653641,-0.1580996209184336,0.0588146325605307,0.0389525063056239,0.3194018425883345,-0.2132008989162967,0.4027062649384522,0.0294638654471948,0.1486372943036524,-0.3553355014017459,1.9299454964285112,1.2078474593813446,0.1943638844461362,0.0139821696053361,-0.7132463157878598,-0.2963049084647579,0.0662467930466666,-0.2728362732022506,-0.1324558908539046,0.9343781205610602,-0.9297520731316464,-0.1363808645905591,United States of America,US,Materials,Industrial Gases,United States,Ireland,Norway
